,column,row,z_axis,cell_states
2587,8534.0,8450.0,20.0,aCM1
2588,8802.0,8454.0,4.0,aCM3
2589,8966.0,8458.0,20.0,aCM3
2590,9038.0,8514.0,12.0,aCM1
2591,9186.0,8526.0,8.0,aCM1
2592,8438.0,8534.0,24.0,aCM3
2593,8974.0,8614.0,24.0,aCM3
2594,9110.0,8626.0,12.0,aCM1
2595,9058.0,8686.0,16.0,aCM1
2596,8354.0,8722.0,0.0,aCM1
2597,8926.0,8730.0,0.0,aCM3
2598,8678.0,8738.0,20.0,aCM3
2599,8482.0,8770.0,8.0,aCM1
2600,8990.0,8794.0,8.0,aCM3
2601,8806.0,8834.0,20.0,aCM1
2602,8598.0,8862.0,16.0,aCM1
2603,8634.0,8870.0,20.0,aCM3
2604,8814.0,8898.0,20.0,aCM3
2605,9170.0,8914.0,4.0,aCM1
2606,8790.0,9006.0,20.0,aCM1
2607,8550.0,9026.0,4.0,aCM1
2608,8686.0,9038.0,24.0,aCM1
2609,9046.0,9070.0,20.0,aCM1
2610,8910.0,9082.0,16.0,aCM3
2611,9088.0,9670.0,23.0,aCM3
2612,9078.0,9122.0,4.0,aCM1
2613,8682.0,9126.0,20.0,aCM1
2614,8562.0,9158.0,8.0,aCM1
2615,9130.0,9194.0,16.0,aCM3
2616,8354.0,9198.0,16.0,aCM3
2617,8890.0,9206.0,4.0,aCM3
2618,8950.0,9270.0,24.0,aCM1
2619,8438.0,9302.0,24.0,aCM3
2620,9146.0,9318.0,4.0,aCM3
2621,9018.0,9366.0,24.0,aCM1
2622,8710.0,9390.0,12.0,aCM1
2623,8750.0,9430.0,24.0,aCM1
2624,9074.0,9438.0,24.0,aCM1
2625,8518.0,9506.0,16.0,aCM1
2626,8906.0,9522.0,4.0,aCM1
2627,8550.0,9562.0,24.0,aCM1
2628,9186.0,9578.0,24.0,aCM1
2629,8814.0,9594.0,12.0,aCM1
2630,8618.0,9674.0,4.0,aCM3
2631,8798.0,9714.0,24.0,aCM3
2632,8694.0,9726.0,20.0,aCM3
2633,8898.0,9738.0,24.0,aCM3
2634,9186.0,9786.0,16.0,aCM3
2635,8390.0,9790.0,12.0,aCM1
2636,8842.0,9842.0,4.0,aCM3
2637,8370.0,9850.0,24.0,aCM1
2638,8982.0,9862.0,24.0,aCM1
2639,8542.0,9886.0,8.0,aCM1
2640,8598.0,9886.0,4.0,aCM3
2641,9170.0,9902.0,4.0,aCM1
2642,8906.0,9906.0,24.0,aCM1
2643,8506.0,9926.0,8.0,aCM3
2644,8874.0,9982.0,24.0,aCM3
2645,8694.0,9986.0,24.0,aCM3
2646,8774.0,10002.0,12.0,aCM1
2647,8545.0,10479.0,11.0,aCM3
2648,8617.0,10041.0,15.0,aCM3
2649,8830.0,10447.0,15.0,aCM3
2650,8362.0,10025.0,12.0,aCM3
2651,8410.0,10061.0,12.0,aCM3
2652,9038.0,10081.0,8.0,aCM3
2653,9110.0,10133.0,8.0,aCM3
2654,8934.0,10137.0,12.0,aCM3
2655,8514.0,10157.0,12.0,aCM1
2656,8834.0,10165.0,4.0,aCM1
2657,8446.0,10193.0,20.0,aCM3
2658,8362.0,10201.0,24.0,aCM3
2659,9010.0,10217.0,20.0,aCM3
2660,8730.0,10237.0,8.0,aCM3
2661,9174.0,10329.0,24.0,aCM1
2662,9074.0,10337.0,20.0,aCM3
2663,8970.0,10341.0,4.0,aCM1
2664,9086.0,10409.0,8.0,aCM1
2665,8674.0,10437.0,16.0,aCM1
2666,9070.0,10477.0,24.0,aCM1
2667,8570.0,10573.0,12.0,aCM1
2668,8510.0,10577.0,16.0,aCM1
2669,8670.0,10757.0,24.0,aCM3
2670,8840.0,10957.0,0.0,aCM1
2671,8960.0,10977.0,4.0,aCM1
2672,9052.0,10985.0,4.0,aCM1
2673,9028.0,11005.0,8.0,aCM1
2674,8372.0,11049.0,24.0,aCM1
2675,9028.0,11121.0,4.0,aCM1
2676,9136.0,11121.0,4.0,aCM1
2677,8404.0,11205.0,4.0,aCM1
2678,8740.0,11249.0,12.0,aCM1
2679,8720.0,11273.0,24.0,aCM1
2680,8744.0,11305.0,24.0,aCM1
2681,8816.0,11333.0,24.0,aCM1
2682,8668.0,11393.0,24.0,aCM1
2683,8872.0,11461.0,24.0,aCM1
2684,8916.0,11477.0,8.0,aCM1
2685,8816.0,11497.0,12.0,aCM1
2686,8956.0,11581.0,12.0,aCM1
2687,8636.0,11609.0,16.0,aCM1
2688,8692.0,11621.0,12.0,aCM1
2689,8620.0,11649.0,12.0,aCM1
2690,8508.0,11705.0,16.0,aCM1
2691,8784.0,11737.0,12.0,aCM1
2692,8732.0,11797.0,16.0,aCM1
2693,8656.0,11801.0,16.0,aCM1
2694,8908.0,11837.0,4.0,aCM1
2695,8612.0,11869.0,12.0,aCM1
2696,8752.0,11889.0,8.0,aCM1
2697,9489.0,2226.0,8.0,aCM3
2698,9497.0,2314.0,16.0,aCM3
2699,10017.0,2362.0,24.0,aCM1
2700,9329.0,2398.0,28.0,aCM1
2701,9421.0,2434.0,24.0,aCM1
2702,9993.0,2442.0,16.0,aCM1
2703,9981.0,2486.0,20.0,aCM1
2704,9977.0,2498.0,24.0,aCM1
2705,9417.0,2506.0,24.0,aCM1
2706,9945.0,2586.0,16.0,aCM1
2707,9937.0,2598.0,20.0,aCM1
2708,10117.0,2646.0,24.0,aCM1
2709,9981.0,2654.0,24.0,aCM1
2710,9262.0,3570.0,15.0,aCM1
2711,9858.0,3048.0,26.0,aCM1
2712,9605.0,2776.0,20.0,aCM1
2713,9369.0,2796.0,16.0,aCM1
2714,9573.0,2820.0,24.0,aCM1
2715,9557.0,2864.0,12.0,aCM1
2716,9345.0,2900.0,24.0,aCM1
2717,9549.0,2916.0,16.0,aCM1
2718,9437.0,2928.0,24.0,aCM1
2719,9489.0,2944.0,16.0,aCM3
2720,9397.0,2976.0,8.0,aCM1
2721,9837.0,2996.0,24.0,aCM1
2722,9701.0,3016.0,16.0,aCM2
2723,10009.0,3040.0,24.0,aCM3
2724,9725.0,3044.0,24.0,aCM1
2725,9897.0,3064.0,4.0,aCM1
2726,9897.0,3100.0,24.0,aCM1
2727,9969.0,3108.0,24.0,aCM5
2728,9525.0,3172.0,24.0,aCM1
2729,9753.0,3176.0,24.0,aCM1
2730,9621.0,3180.0,24.0,aCM1
2731,9685.0,3192.0,24.0,aCM1
2732,9861.0,3192.0,12.0,aCM3
2733,9273.0,3196.0,16.0,aCM1
2734,9453.0,3232.0,24.0,aCM1
2735,9593.0,3232.0,4.0,aCM1
2736,9653.0,3244.0,24.0,aCM1
2737,9241.0,3248.0,24.0,aCM1
2738,9885.0,3256.0,20.0,aCM1
2739,9573.0,3284.0,24.0,aCM3
2740,9385.0,3312.0,16.0,aCM1
2741,9877.0,3312.0,12.0,aCM1
2742,10097.0,3364.0,16.0,aCM3
2743,9333.0,3388.0,8.0,aCM1
2744,9269.0,3448.0,16.0,aCM1
2745,9681.0,3464.0,24.0,aCM3
2746,10069.0,3472.0,8.0,aCM1
2747,9877.0,3476.0,24.0,aCM1
2748,9761.0,3480.0,24.0,aCM1
2749,9617.0,3544.0,24.0,aCM1
2750,9473.0,3580.0,28.0,aCM1
2751,9977.0,3616.0,24.0,aCM1
2752,9580.0,4363.0,19.0,aCM3
2753,9955.0,3863.0,15.0,aCM1
2754,9811.0,3886.0,19.0,aCM3
2755,9321.0,3687.0,4.0,aCM1
2756,9297.0,3735.0,4.0,aCM1
2757,9389.0,3751.0,12.0,aCM3
2758,9669.0,3783.0,12.0,aCM3
2759,9497.0,3835.0,24.0,aCM3
2760,9893.0,3867.0,20.0,aCM1
2761,10065.0,3891.0,16.0,aCM1
2762,9585.0,3927.0,12.0,aCM1
2763,9729.0,3955.0,12.0,aCM1
2764,9405.0,3963.0,4.0,aCM3
2765,9317.0,3967.0,12.0,aCM3
2766,9773.0,3975.0,20.0,aCM1
2767,9721.0,4019.0,8.0,aCM1
2768,9357.0,4031.0,24.0,aCM1
2769,10005.0,4047.0,24.0,aCM3
2770,9605.0,4063.0,20.0,aCM1
2771,9473.0,4087.0,8.0,aCM3
2772,9781.0,4087.0,8.0,aCM1
2773,9297.0,4167.0,12.0,aCM1
2774,9261.0,4195.0,24.0,aCM1
2775,10069.0,4215.0,24.0,aCM1
2776,9577.0,4259.0,20.0,aCM1
2777,9765.0,4295.0,4.0,aCM1
2778,9401.0,4319.0,12.0,aCM3
2779,9589.0,4319.0,24.0,aCM1
2780,9477.0,4355.0,8.0,aCM3
2781,9301.0,4367.0,24.0,aCM1
2782,9825.0,4403.0,24.0,aCM1
2783,9309.0,4459.0,20.0,aCM1
2784,9801.0,4471.0,24.0,aCM3
2785,9569.0,4483.0,24.0,aCM1
2786,9325.0,4507.0,20.0,aCM3
2787,9381.0,4511.0,28.0,aCM3
2788,9221.0,4555.0,24.0,aCM3
2789,9276.0,4912.0,19.0,aCM3
2790,9985.0,5068.0,23.0,aCM3
2791,10101.0,5163.0,11.0,aCM3
2792,9870.0,4547.0,23.0,aCM3
2793,9633.0,4550.0,24.0,aCM1
2794,9469.0,4562.0,24.0,aCM3
2795,10017.0,4590.0,24.0,aCM3
2796,9845.0,4602.0,0.0,aCM1
2797,9693.0,4618.0,24.0,aCM1
2798,9453.0,4638.0,8.0,aCM3
2799,9977.0,4658.0,8.0,aCM3
2800,9861.0,4670.0,20.0,aCM1
2801,9709.0,4742.0,8.0,aCM3
2802,9417.0,4754.0,8.0,aCM1
2803,9893.0,4774.0,16.0,aCM3
2804,9541.0,4862.0,24.0,aCM1
2805,9405.0,4870.0,20.0,aCM3
2806,9593.0,4910.0,24.0,aCM1
2807,9401.0,4942.0,16.0,aCM1
2808,10109.0,4950.0,12.0,aCM3
2809,9545.0,5038.0,24.0,aCM1
2810,9429.0,5042.0,24.0,aCM1
2811,9777.0,5078.0,16.0,aCM1
2812,9361.0,5098.0,24.0,aCM1
2813,9457.0,5106.0,24.0,aCM1
2814,9757.0,5130.0,12.0,aCM1
2815,9577.0,5174.0,24.0,aCM1
2816,10017.0,5174.0,20.0,aCM2
2817,9733.0,5194.0,24.0,aCM1
2818,9965.0,5222.0,8.0,aCM3
2819,9645.0,5302.0,16.0,aCM1
2820,9897.0,5326.0,24.0,aCM3
2821,9993.0,5346.0,4.0,aCM1
2822,9589.0,5354.0,24.0,aCM5
2823,9905.0,5418.0,24.0,aCM3
2824,9505.0,5426.0,8.0,aCM3
2825,9777.0,5426.0,4.0,aCM1
2826,9393.0,5446.0,11.0,aCM1
2827,9843.0,6182.0,11.0,aCM1
2828,9271.0,6291.0,23.0,aCM1
2829,9394.0,5649.0,28.0,aCM1
2830,9765.0,5458.0,24.0,aCM1
2831,10073.0,5494.0,16.0,aCM1
2832,9565.0,5530.0,20.0,aCM3
2833,10053.0,5546.0,12.0,aCM1
2834,9921.0,5598.0,4.0,aCM3
2835,9289.0,5610.0,0.0,aCM3
2836,10005.0,5642.0,24.0,aCM1
2837,9529.0,5666.0,24.0,aCM3
2838,9577.0,5762.0,8.0,aCM3
2839,9777.0,5806.0,0.0,aCM3
2840,9453.0,5814.0,24.0,aCM3
2841,9901.0,5834.0,20.0,aCM3
2842,9305.0,5862.0,24.0,aCM3
2843,10073.0,5906.0,12.0,aCM1
2844,9873.0,6070.0,24.0,aCM3
2845,9689.0,6114.0,16.0,aCM1
2846,9537.0,6170.0,16.0,aCM3
2847,9913.0,6170.0,24.0,aCM3
2848,9793.0,6210.0,20.0,aCM3
2849,9997.0,6214.0,12.0,aCM3
2850,9737.0,6330.0,24.0,aCM3
2851,9390.0,6723.0,15.0,aCM3
2852,9642.0,6540.0,23.0,aCM3
2853,9370.0,6449.0,23.0,aCM3
2854,9554.0,6385.0,8.0,aCM3
2855,10082.0,6413.0,24.0,aCM1
2856,9958.0,6421.0,20.0,aCM1
2857,9486.0,6453.0,24.0,aCM3
2858,9550.0,6457.0,20.0,aCM1
2859,9814.0,6501.0,24.0,aCM3
2860,9970.0,6505.0,24.0,aCM3
2861,9442.0,6521.0,0.0,aCM3
2862,9954.0,6553.0,24.0,aCM3
2863,9906.0,6573.0,8.0,aCM1
2864,9850.0,6585.0,28.0,aCM1
2865,9794.0,6593.0,24.0,aCM1
2866,9810.0,6645.0,16.0,aCM1
2867,9962.0,6645.0,16.0,aCM1
2868,9658.0,6737.0,24.0,aCM3
2869,9846.0,6737.0,4.0,aCM1
2870,9538.0,6801.0,24.0,aCM3
2871,9370.0,6841.0,4.0,aCM3
2872,9958.0,6869.0,12.0,aCM3
2873,9986.0,6905.0,24.0,aCM1
2874,9658.0,6925.0,16.0,aCM3
2875,9738.0,6941.0,24.0,aCM1
2876,10050.0,6969.0,24.0,aCM1
2877,9986.0,7005.0,16.0,aCM1
2878,10030.0,7025.0,24.0,aCM1
2879,9818.0,7033.0,24.0,aCM1
2880,9814.0,7081.0,16.0,aCM1
2881,9458.0,7093.0,24.0,aCM1
2882,9342.0,7101.0,24.0,aCM3
2883,9930.0,7121.0,8.0,aCM1
2884,9862.0,7213.0,24.0,aCM1
2885,9602.0,7237.0,24.0,aCM1
2886,9382.0,7241.0,20.0,aCM3
2887,10007.0,7345.0,11.0,aCM3
2888,9873.0,7653.0,23.0,aCM3
2889,9762.0,8097.0,23.0,aCM1
2890,9659.0,8067.0,7.0,aCM1
2891,9381.0,7988.0,27.0,aCM3
2892,9563.0,7268.0,24.0,aCM1
2893,9683.0,7288.0,12.0,aCM1
2894,9779.0,7360.0,20.0,aCM1
2895,10087.0,7388.0,8.0,aCM3
2896,9527.0,7404.0,8.0,aCM3
2897,9451.0,7432.0,24.0,aCM1
2898,9311.0,7440.0,12.0,aCM3
2899,9927.0,7444.0,12.0,aCM3
2900,9419.0,7484.0,16.0,aCM1
2901,9843.0,7528.0,12.0,aCM1
2902,9771.0,7560.0,24.0,aCM3
2903,9879.0,7560.0,24.0,aCM1
2904,9991.0,7632.0,16.0,aCM3
2905,9955.0,7640.0,24.0,aCM1
2906,9283.0,7656.0,24.0,aCM3
2907,9747.0,7672.0,8.0,aCM1
2908,9795.0,7688.0,24.0,aCM1
2909,9431.0,7712.0,12.0,aCM1
2910,9399.0,7736.0,16.0,aCM1
2911,9739.0,7748.0,16.0,aCM1
2912,9267.0,7768.0,16.0,aCM3
2913,10031.0,7784.0,24.0,aCM1
2914,9691.0,7848.0,24.0,aCM1
2915,9915.0,7924.0,4.0,aCM1
2916,9363.0,7932.0,20.0,aCM1
2917,10015.0,8128.0,12.0,aCM3
2918,9807.0,8132.0,16.0,aCM1
2919,9451.0,8172.0,16.0,aCM3
2920,9358.0,8379.0,19.0,aCM3
2921,9511.0,8298.0,11.0,aCM3
2922,10114.0,9031.0,15.0,aCM3
2923,10049.0,8185.0,24.0,aCM3
2924,9817.0,8253.0,4.0,aCM1
2925,9701.0,8297.0,16.0,aCM1
2926,9285.0,8329.0,24.0,aCM3
2927,9325.0,8329.0,16.0,aCM3
2928,9485.0,8413.0,12.0,aCM3
2929,9901.0,8417.0,4.0,aCM3
2930,9553.0,8429.0,24.0,aCM1
2931,10009.0,8429.0,24.0,aCM3
2932,9389.0,8457.0,16.0,aCM1
2933,9697.0,8465.0,8.0,aCM3
2934,9341.0,8509.0,16.0,aCM1
2935,10025.0,8529.0,12.0,aCM3
2936,9501.0,8609.0,12.0,aCM3
2937,9537.0,8609.0,16.0,aCM1
2938,9665.0,8645.0,12.0,aCM3
2939,9909.0,8645.0,4.0,aCM1
2940,10025.0,8673.0,4.0,aCM1
2941,9977.0,8685.0,24.0,aCM1
2942,9909.0,8701.0,4.0,aCM1
2943,9333.0,8745.0,4.0,aCM3
2944,10009.0,8865.0,0.0,aCM3
2945,9625.0,8905.0,12.0,aCM1
2946,9321.0,9013.0,20.0,aCM3
2947,9661.0,9021.0,12.0,aCM1
2948,9877.0,9081.0,24.0,aCM1
2949,9944.0,9104.0,12.0,aCM1
2950,9784.0,9140.0,24.0,aCM1
2951,9720.0,9184.0,16.0,aCM1
2952,9320.0,9196.0,20.0,aCM3
2953,9532.0,9212.0,12.0,aCM1
2954,9364.0,9240.0,4.0,aCM3
2955,10048.0,9244.0,20.0,aCM1
2956,9520.0,9252.0,8.0,aCM1
2957,9376.0,9308.0,24.0,aCM1
2958,9660.0,9320.0,16.0,aCM1
2959,9508.0,9332.0,8.0,aCM1
2960,9848.0,9460.0,16.0,aCM3
2961,10012.0,9596.0,16.0,aCM3
2962,9272.0,9600.0,4.0,aCM1
2963,9976.0,9628.0,24.0,aCM3
2964,10024.0,9656.0,24.0,aCM3
2965,9556.0,9668.0,20.0,aCM2
2966,9292.0,9680.0,24.0,aCM1
2967,9316.0,9780.0,24.0,aCM1
2968,9636.0,9788.0,16.0,aCM1
2969,9800.0,9824.0,24.0,aCM3
2970,9720.0,9860.0,24.0,aCM1
2971,10068.0,9872.0,8.0,aCM1
2972,9468.0,9888.0,24.0,aCM3
2973,9990.0,10843.0,16.0,aCM1
2974,10011.0,10216.0,19.0,aCM1
2975,9884.0,10897.0,19.0,aCM1
2976,9977.0,10443.0,3.0,aCM3
2977,9700.0,10898.0,15.0,aCM3
2978,9965.0,10017.0,8.0,aCM1
2979,9985.0,10045.0,24.0,aCM1
2980,9657.0,10097.0,4.0,aCM1
2981,10041.0,10153.0,20.0,aCM1
2982,9969.0,10157.0,20.0,aCM3
2983,9345.0,10209.0,24.0,aCM1
2984,9677.0,10233.0,20.0,aCM1
2985,9813.0,10241.0,0.0,aCM1
2986,9465.0,10253.0,12.0,aCM1
2987,9317.0,10321.0,8.0,aCM1
2988,9429.0,10349.0,24.0,aCM1
2989,9453.0,10465.0,0.0,aCM1
2990,9893.0,10481.0,16.0,aCM3
2991,9701.0,10497.0,12.0,aCM1
2992,9845.0,10533.0,24.0,aCM3
2993,9869.0,10565.0,8.0,aCM1
2994,10049.0,10685.0,12.0,aCM3
2995,9761.0,10693.0,20.0,aCM3
2996,9517.0,10769.0,16.0,aCM1
2997,9961.0,10777.0,20.0,aCM1
2998,9909.0,10801.0,24.0,aCM1
2999,10041.0,10805.0,12.0,aCM1
3000,10117.0,10849.0,16.0,aCM1
3001,10053.0,11691.0,23.0,aCM1
3002,9757.0,10963.0,16.0,aCM3
3003,9853.0,10991.0,4.0,aCM1
3004,9761.0,11027.0,8.0,aCM1
3005,10101.0,11063.0,8.0,aCM1
3006,9733.0,11139.0,12.0,aCM3
3007,10097.0,11199.0,12.0,aCM1
3008,9757.0,11231.0,4.0,aCM1
3009,10033.0,11251.0,16.0,aCM1
3010,10101.0,11299.0,12.0,aCM1
3011,9769.0,11307.0,12.0,aCM1
3012,9833.0,11307.0,8.0,aCM1
3013,9873.0,11331.0,8.0,aCM1
3014,9769.0,11411.0,12.0,aCM1
3015,10085.0,11443.0,4.0,aCM1
3016,9837.0,11471.0,12.0,aCM1
3017,9969.0,11475.0,8.0,aCM1
3018,10057.0,11631.0,20.0,aCM1
3019,10109.0,11767.0,12.0,aCM1
3020,10336.0,2411.0,7.0,aCM1
3021,10135.0,2366.0,14.0,aCM1
3022,10172.0,2144.0,5.0,aCM3
3023,10312.0,2633.0,24.0,aCM1
3024,10368.0,2283.0,15.0,aCM3
3025,10314.0,2241.0,25.0,aCM1
3026,10280.0,2159.0,4.0,aCM1
3027,10120.0,2163.0,4.0,aCM1
3028,10248.0,2179.0,20.0,aCM1
3029,10388.0,2203.0,8.0,aCM1
3030,10364.0,2227.0,4.0,aCM3
3031,10360.0,2343.0,12.0,aCM1
3032,10632.0,2359.0,4.0,aCM1
3033,10584.0,2367.0,24.0,aCM1
3034,10276.0,2379.0,4.0,aCM1
3035,10672.0,2399.0,16.0,aCM1
3036,10884.0,2463.0,24.0,aCM1
3037,10380.0,2475.0,20.0,aCM1
3038,10240.0,2483.0,12.0,aCM3
3039,10268.0,2507.0,20.0,aCM1
3040,10468.0,2511.0,12.0,aCM1
3041,10144.0,2531.0,24.0,aCM3
3042,10132.0,2711.0,24.0,aCM1
3043,10337.0,2723.0,24.0,aCM1
3044,10429.0,2751.0,24.0,aCM1
3045,10461.0,2795.0,28.0,aCM1
3046,10181.0,2823.0,24.0,aCM1
3047,10297.0,2863.0,20.0,aCM1
3048,11041.0,2991.0,28.0,aCM1
3049,10193.0,3151.0,24.0,aCM1
3050,10949.0,3199.0,12.0,aCM1
3051,10141.0,3231.0,24.0,aCM1
3052,10897.0,3323.0,24.0,aCM1
3053,10153.0,3347.0,24.0,aCM1
3054,10585.0,3387.0,20.0,aCM1
3055,10625.0,3459.0,20.0,aCM1
3056,10513.0,3463.0,12.0,aCM1
3057,10981.0,3475.0,24.0,aCM1
3058,10553.0,3519.0,24.0,aCM1
3059,10517.0,3531.0,16.0,aCM1
3060,10269.0,3579.0,16.0,aCM1
3061,10794.0,4333.0,19.0,aCM3
3062,10234.0,3853.0,23.0,aCM3
3063,10410.0,3978.0,23.0,aCM3
3064,10591.0,4264.0,15.0,aCM3
3065,10328.0,4412.0,15.0,aCM1
3066,10795.0,3655.0,24.0,aCM1
3067,10235.0,3671.0,12.0,aCM1
3068,10499.0,3671.0,12.0,aCM1
3069,10567.0,3683.0,4.0,aCM1
3070,10519.0,3739.0,16.0,aCM1
3071,10523.0,3775.0,24.0,aCM1
3072,10431.0,3783.0,24.0,aCM1
3073,10315.0,3787.0,12.0,aCM1
3074,10615.0,3807.0,24.0,aCM1
3075,10135.0,3827.0,24.0,aCM1
3076,10319.0,3879.0,16.0,aCM1
3077,10543.0,3879.0,0.0,aCM1
3078,10651.0,3915.0,20.0,aCM1
3079,10567.0,3951.0,24.0,aCM1
3080,10491.0,3991.0,4.0,aCM1
3081,10267.0,4031.0,8.0,aCM1
3082,10499.0,4051.0,0.0,aCM1
3083,10219.0,4119.0,12.0,aCM3
3084,10195.0,4167.0,24.0,aCM1
3085,10283.0,4179.0,24.0,aCM1
3086,10523.0,4203.0,24.0,aCM1
3087,10667.0,4207.0,24.0,aCM1
3088,10731.0,4227.0,24.0,aCM1
3089,10487.0,4251.0,24.0,aCM1
3090,10163.0,4327.0,20.0,aCM3
3091,10395.0,4335.0,20.0,aCM3
3092,10655.0,4351.0,16.0,aCM1
3093,10851.0,4359.0,4.0,aCM1
3094,10611.0,4383.0,12.0,aCM3
3095,10307.0,4387.0,24.0,aCM3
3096,10491.0,4431.0,12.0,aCM1
3097,10230.0,5116.0,23.0,aCM1
3098,10689.0,5130.0,23.0,aCM3
3099,10512.0,5202.0,19.0,aCM1
3100,10210.0,4949.0,23.0,aCM3
3101,10366.0,4587.0,15.0,aCM1
3102,10148.0,5046.0,19.0,aCM3
3103,10730.0,5175.0,20.0,aCM1
3104,10159.0,4531.0,16.0,aCM3
3105,10399.0,4543.0,8.0,aCM3
3106,10823.0,4575.0,12.0,aCM1
3107,10531.0,4579.0,24.0,aCM1
3108,10787.0,4651.0,20.0,aCM1
3109,10271.0,4655.0,20.0,aCM3
3110,10563.0,4667.0,16.0,aCM1
3111,10903.0,4691.0,12.0,aCM1
3112,10431.0,4787.0,24.0,aCM3
3113,10867.0,4803.0,12.0,aCM1
3114,10219.0,4883.0,12.0,aCM3
3115,10451.0,4899.0,24.0,aCM1
3116,11023.0,4903.0,12.0,aCM1
3117,10551.0,4919.0,16.0,aCM1
3118,10587.0,4931.0,24.0,aCM2
3119,10287.0,4935.0,24.0,aCM1
3120,10435.0,4979.0,8.0,aCM4
3121,10235.0,5003.0,12.0,aCM1
3122,10471.0,5043.0,24.0,aCM3
3123,10371.0,5091.0,20.0,aCM5
3124,10999.0,5131.0,8.0,aCM1
3125,10875.0,5147.0,24.0,aCM1
3126,10339.0,5183.0,4.0,aCM3
3127,10159.0,5231.0,4.0,aCM1
3128,10471.0,5231.0,24.0,aCM1
3129,10223.0,5267.0,28.0,aCM2
3130,10743.0,5283.0,24.0,aCM1
3131,10175.0,5335.0,8.0,aCM3
3132,10611.0,5343.0,24.0,aCM1
3133,10431.0,5347.0,0.0,aCM1
3134,10351.0,5395.0,24.0,aCM1
3135,10204.0,5713.0,24.0,aCM1
3136,10229.0,5427.0,23.0,aCM1
3137,10552.0,5532.0,15.0,aCM1
3138,10324.0,5455.0,16.0,aCM1
3139,10156.0,5463.0,4.0,aCM1
3140,10460.0,5531.0,20.0,aCM1
3141,10652.0,5631.0,24.0,aCM1
3142,10444.0,5639.0,4.0,aCM1
3143,10492.0,5675.0,24.0,aCM3
3144,10664.0,5679.0,12.0,aCM1
3145,10304.0,5727.0,8.0,aCM3
3146,10216.0,5763.0,12.0,aCM3
3147,11036.0,5815.0,24.0,aCM1
3148,10340.0,5847.0,12.0,aCM3
3149,10832.0,5859.0,8.0,aCM1
3150,10996.0,5871.0,4.0,aCM1
3151,10556.0,5919.0,24.0,aCM1
3152,10688.0,5959.0,12.0,aCM1
3153,10532.0,5999.0,24.0,aCM1
3154,10588.0,6011.0,24.0,aCM1
3155,10656.0,6031.0,12.0,aCM1
3156,10592.0,6071.0,12.0,aCM1
3157,10640.0,6095.0,20.0,aCM1
3158,10612.0,6139.0,24.0,aCM1
3159,10292.0,6159.0,16.0,aCM3
3160,10172.0,6211.0,4.0,aCM3
3161,10932.0,6307.0,4.0,aCM1
3162,11044.0,6307.0,16.0,aCM5
3163,10264.0,6315.0,24.0,aCM3
3164,10162.0,6378.0,15.0,aCM3
3165,10484.0,7150.0,15.0,aCM3
3166,10299.0,7015.0,23.0,aCM3
3167,10675.0,6960.0,19.0,aCM3
3168,10745.0,6783.0,19.0,aCM3
3169,10455.0,6353.0,24.0,aCM1
3170,10375.0,6385.0,24.0,aCM3
3171,10911.0,6393.0,12.0,aCM1
3172,10359.0,6465.0,8.0,aCM1
3173,10871.0,6477.0,20.0,aCM1
3174,10907.0,6509.0,24.0,aCM1
3175,10539.0,6517.0,8.0,aCM1
3176,10367.0,6521.0,24.0,aCM1
3177,10763.0,6529.0,16.0,aCM1
3178,10579.0,6553.0,16.0,aCM1
3179,11007.0,6593.0,24.0,aCM1
3180,10171.0,6613.0,24.0,aCM3
3181,10411.0,6613.0,0.0,aCM1
3182,10727.0,6661.0,24.0,aCM1
3183,10435.0,6669.0,20.0,aCM5
3184,10479.0,6677.0,24.0,aCM1
3185,10667.0,6701.0,12.0,aCM1
3186,11043.0,6745.0,16.0,aCM3
3187,10471.0,6801.0,24.0,aCM3
3188,10319.0,6805.0,16.0,aCM3
3189,10995.0,6817.0,24.0,aCM3
3190,10411.0,6857.0,0.0,aCM1
3191,10475.0,6869.0,8.0,aCM1
3192,10435.0,6913.0,12.0,aCM1
3193,11035.0,6937.0,8.0,aCM1
3194,10227.0,6965.0,16.0,aCM1
3195,10423.0,7005.0,28.0,aCM1
3196,10387.0,7037.0,24.0,aCM1
3197,10239.0,7101.0,24.0,aCM1
3198,10291.0,7161.0,24.0,aCM3
3199,10355.0,7209.0,20.0,aCM1
3200,10826.0,8031.0,19.0,aCM3
3201,10283.0,7256.0,4.0,aCM1
3202,10959.0,7344.0,16.0,aCM1
3203,10483.0,7380.0,20.0,aCM3
3204,10823.0,7388.0,4.0,aCM1
3205,10183.0,7392.0,20.0,aCM3
3206,11031.0,7396.0,12.0,aCM1
3207,10515.0,7496.0,12.0,aCM1
3208,10591.0,7496.0,20.0,aCM1
3209,11023.0,7508.0,4.0,aCM1
3210,10391.0,7544.0,16.0,aCM1
3211,10579.0,7576.0,8.0,aCM1
3212,10911.0,7580.0,0.0,aCM1
3213,10215.0,7592.0,24.0,aCM3
3214,10323.0,7608.0,20.0,aCM5
3215,11007.0,7736.0,16.0,aCM3
3216,10811.0,7788.0,4.0,aCM1
3217,10411.0,7804.0,20.0,aCM1
3218,10787.0,7824.0,4.0,aCM1
3219,10947.0,7832.0,20.0,aCM5
3220,10347.0,7892.0,24.0,aCM1
3221,10555.0,7936.0,24.0,aCM3
